AGENCE;EXPL;CLIENT;CODAPE;IDP;ANOMALIE_AGE;ANOMALIE_DATE_EER;ANOMALIE_CIN;;
1017;SR;577696;;129544;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577943;;133763;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;578074;Autres services NCA;135413;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577866;;132338;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577889;;132796;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578102;;135762;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578119;Autres services NCA;136097;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578215;;138359;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578439;;143139;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578475;;143481;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578265;;139830;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578247;;139141;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578535;;144189;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578357;;141341;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;578607;;146205;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578592;Autres services NCA;145758;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578576;Autres services NCA;145334;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578570;Autres services NCA;145195;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578594;;145806;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578696;;147744;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578952;;156815;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578847;;152921;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579054;;159184;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;579096;;160594;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579069;;159615;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;579037;;158889;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579078;;159977;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578988;Autres services NCA;158233;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579135;;161646;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579248;Autres services NCA;163895;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579279;;164877;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579214;;162866;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579388;;167146;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579578;;169559;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579548;;169242;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579627;;170185;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579505;;168701;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579623;;170155;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;579664;;170704;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;579936;;173760;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580213;;178899;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579821;;172459;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579771;;171909;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580160;;177350;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579927;;173651;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579642;;170399;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580082;;175786;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580045;;175218;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579885;;173131;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579663;;170703;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580006;;174656;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579744;;171616;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580454;;187536;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580284;;181985;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580460;;187633;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580468;;187808;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580349;;184134;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580630;;191722;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580571;;190330;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580577;;190413;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580548;;189794;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580656;;192539;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580692;Papier et produit du papier;193673;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580774;;196280;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580653;;192509;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580816;;197626;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580850;TRANS VOIES NAVIG ET INT;198501;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580855;Particuliers non commerciaux;198693;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580917;Particuliers non commerciaux;200312;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580880;Particuliers non commerciaux;199203;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580893;Particuliers non commerciaux;199581;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580979;Particuliers non commerciaux;934251;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581009;Particuliers non commerciaux;936390;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581029;Particuliers non commerciaux;937683;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581110;Particuliers non commerciaux;943256;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581107;Particuliers non commerciaux;943205;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581060;Particuliers non commerciaux;939459;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581071;Particuliers non commerciaux;940540;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581042;Particuliers non commerciaux;938625;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581051;Particuliers non commerciaux;938961;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581239;Particuliers non commerciaux;947251;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581242;Particuliers non commerciaux;947316;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581314;Particuliers non commerciaux;949570;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581390;Autres ind de services public;952444;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581243;Particuliers non commerciaux;947340;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581236;Particuliers non commerciaux;947138;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581384;Particuliers non commerciaux;952287;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581386;Particuliers non commerciaux;952294;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581357;Particuliers non commerciaux;951240;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581316;Particuliers non commerciaux;949639;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581257;Particuliers non commerciaux;947973;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581377;Particuliers non commerciaux;952040;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581639;Particuliers non commerciaux;965776;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581677;Particuliers non commerciaux;967859;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581716;Particuliers non commerciaux;971269;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581664;Particuliers non commerciaux;967318;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581747;Particuliers non commerciaux;973355;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581712;Particuliers non commerciaux;971124;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581832;Particuliers non commerciaux;978239;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581811;Particuliers non commerciaux;977343;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581910;Particuliers non commerciaux;981832;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581967;Particuliers non commerciaux;984419;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581930;Particuliers non commerciaux;982563;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581985;Particuliers non commerciaux;984762;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581997;Particuliers non commerciaux;985058;;;ANOMALIE - Document d'identité expiré;;
1017;SR;582216;Particuliers non commerciaux;989194;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;582033;Particuliers non commerciaux;985533;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;582669;Particuliers non commerciaux;993860;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583088;Particuliers non commerciaux;998641;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583027;Particuliers non commerciaux;997634;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;583280;Particuliers non commerciaux;1004061;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;583357;Particuliers non commerciaux;1009219;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;583396;Particuliers non commerciaux;1011030;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;583431;Particuliers non commerciaux;1013361;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583449;Particuliers non commerciaux;1014533;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583506;Particuliers non commerciaux;1016320;;;ANOMALIE - Document d'identité expiré;;
1017;SR;583510;Particuliers non commerciaux;1016347;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581180;Particuliers non commerciaux;945113;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;583829;Particuliers non commerciaux;1027936;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;583960;Particuliers non commerciaux;1032641;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;584072;Particuliers non commerciaux;1037625;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;584090;Particuliers non commerciaux;1038566;;;ANOMALIE - Document d'identité expiré;;
1017;SR;584066;Particuliers non commerciaux;1037465;;;ANOMALIE - Document d'identité expiré;;
1017;SR;584255;Particuliers non commerciaux;1043793;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;584264;Particuliers non commerciaux;1043958;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;584194;Particuliers non commerciaux;1042662;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;584343;Particuliers non commerciaux;1048640;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;584382;Particuliers non commerciaux;1050245;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;584438;Particuliers non commerciaux;1053666;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;577331;Autres services NCA;123491;;;ANOMALIE - Document d'identité expiré;;
1017;SR;311878;PARTICULIERS SALARIES;61379;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577241;COMMERCE DE DETAIL;122458;;;ANOMALIE - Document d'identité expiré;;
1017;SR;711048;;115178;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;577101;Autres services NCA;120590;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;578067;;135351;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;577790;;130990;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578014;Autres services NCA;134587;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577844;;131812;;;ANOMALIE - Document d'identité expiré;;
1017;SR;577826;Autres services NCA;131642;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578176;;137387;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;578143;;136726;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;578137;;136616;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578175;;137373;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578280;Autres services NCA;140183;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578282;;140249;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578284;;140356;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578422;;143064;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;578334;;140992;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578451;Autres produits NCA;143280;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;578469;;143396;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;578539;;144220;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578560;;144954;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578858;;153275;;;ANOMALIE - Document d'identité expiré;;
1017;SR;578961;Autres services NCA;157275;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579032;;158640;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579123;Autres services NCA;161359;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579052;;159174;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;579283;;164950;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579236;;163594;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579293;;165375;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579259;;164135;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579361;;166782;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579336;;166503;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579428;;167623;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579348;;166698;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579430;;167646;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579400;;167261;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579409;;167375;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579383;;167111;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579561;;169406;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579585;;169661;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579491;;168464;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579466;;168134;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579912;PARTICULIERS SALARIES;173468;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580122;;176443;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579906;;173325;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579657;;170641;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;579662;;170700;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580108;;176175;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580218;;179011;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579909;;173378;;;ANOMALIE - Document d'identité expiré;;
1017;SR;579831;;172581;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;579889;;173142;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;580232;Travaux sur chantier;179740;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580350;;184286;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580427;;186759;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580414;;186327;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580283;;181960;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580478;;188022;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580512;;188808;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580599;;190872;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580605;;190928;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580583;;190524;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580764;;196141;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580663;;192796;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580769;;196201;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;580806;;197409;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580914;Particuliers non commerciaux;200167;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580870;Particuliers non commerciaux;198992;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581027;Particuliers non commerciaux;937630;;;ANOMALIE - Document d'identité expiré;;
1017;SR;580993;Particuliers non commerciaux;935522;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581082;Particuliers non commerciaux;941102;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581184;Particuliers non commerciaux;945175;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581208;Particuliers non commerciaux;946086;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581052;Particuliers non commerciaux;938972;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581246;Particuliers non commerciaux;947444;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581269;Particuliers non commerciaux;948315;ANOMALIE - Mineur de plus de 21 ans;;ANOMALIE - Document d'identité expiré;;
1017;SR;581609;Particuliers non commerciaux;964154;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581521;Particuliers non commerciaux;959195;;;ANOMALIE - Document d'identité expiré;;
1017;SR;581546;Particuliers non commerciaux;960896;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;581780;Particuliers non commerciaux;975205;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;581867;Particuliers non commerciaux;980111;;;ANOMALIE - Document d'identité expiré;;
1017;SR;582494;Particuliers non commerciaux;991593;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;582688;Particuliers non commerciaux;993969;;;ANOMALIE - Document d'identité expiré;;
1017;SR;582698;Particuliers non commerciaux;994076;;;ANOMALIE - Document d'identité expiré;;
1017;SR;582487;Particuliers non commerciaux;991432;ANOMALIE - Mineur de plus de 21 ans;;;;
1017;SR;582374;Particuliers non commerciaux;990455;ANOMALIE - Mineur de plus de 21 ans;;;;
